text,sentiment
"Banyak desa pakai dollar... banyak money changer.

Desa adat kuta 
Desa adat ubud dll..","label sentimen: neutral  
makna tersirat (konteks): memberikan informasi bahwa di beberapa desa adat, penggunaan dolar cukup umum dan terdapat banyak money changer.  
alasan klasifikasi: komentar ini bersifat informatif dan tidak menunjukkan emosi yang jelas, sehingga sesuai dengan label netral."
idr melemah bukan usd menguat karena sgd chf aud juga naik semua,"label sentimen: negatif  
makna tersirat (konteks): kritik terhadap fakta bahwa bukan hanya usd yang menguat, namun nilai tukar lain juga menunjukkan kenaikan, sehingga menggambarkan kerapuhan ekonomi indonesia secara umum.  
alasan klasifikasi: meskipun komentar tampaknya informatif, terdapat nada skeptis yang menunjukkan ketidakpuasan terhadap penjelasan mengenai pelemahan rupiah."
Pernyataan si Wowo malah disambut tepuk tangan satu forum 😂😂 apa yg bisa diharapkan dr pemerintahan seperti itu! Yg penting MBG dan kopdes cair 😅,"- **komentar:** pernyataan si wowo malah disambut tepuk tangan satu forum 😂😂 apa yg bisa diharapkan dr pemerintahan seperti itu! yg penting mbg dan kopdes cair 😅
- **label sentimen:** negatif
- **makna tersirat (konteks):** kekecewaan dan sindiran terhadap pemerintahan yang dianggap tidak mampu memberikan solusi nyata di tengah masalah ekonomi, sementara fokusnya justru pada program-program populis.
- **alasan klasifikasi:** mengandung sarkasme. tawa (😂😂) menandakan ejekan terhadap situasi tersebut, menunjukkan bahwa netizen skeptis terhadap kapasitas pemerintahan, serta mengabaikan masalah yang lebih serius dengan mengedepankan program yang dianggap remeh."
P,positive
"Hopeless, selama pemerintahan nya belum ganti. Karena komposisi kabinet dan jajarannya tidak sekompeten 1998. Hampir tidak ada profesional di bidangnya 😢.","label sentimen: negatif  
makna tersirat (konteks): kekecewaan terhadap pemerintah saat ini yang dianggap tidak kompeten dan kekurangan profesional di bidangnya dibandingkan dengan masa krisis 1998.  
alasan klasifikasi: kritik terhadap pemerintah dan kekhawatiran akan kondisi ekonomi yang memburuk, disertai dengan penggunaan emoji sedih (""😢"") yang mengindikasikan rasa putus asa."
"IDR yg melemah ke hampir semua mata uang negara lain, dengan euro melemah, dengan singapur dollar melemah, dengan ringgit melemah, dan beberapa mata uang asean lain juga melemah, apalagi dengan mata uang yg kuat lainnya juga melemah","label sentimen: neutral  
makna tersirat (konteks): penjelasan informatif terkait situasi nilai tukar idr yang melemah terhadap mata uang lain.  
alasan klasifikasi: komentar ini bersifat informatif dan tidak menunjukkan emosi atau pandangan yang menonjol, hanya menyampaikan fakta tentang kondisi ekonomi."
Gimana Prabowo ajah lah kita mah 😂😂,"label sentimen: negatif  
makna tersirat (konteks): merujuk kepada ketidakpuasan terhadap kondisi politik dan ekonomi saat ini, dengan menyiratkan bahwa memilih prabowo tidak akan menyelesaikan masalah yang dihadapi masyarakat.  
alasan klasifikasi: sarkasme ditunjukkan oleh penggunaan emoji tertawa (""😂😂"") yang menandakan sinisme terhadap situasi."
"Malem banget Ko Leon, nontonnya besok aja deh, pusing dollar naek terus 😁🙏","label sentimen: negatif  
makna tersirat (konteks): ungkapan frustrasi terhadap kondisi ekonomi yang semakin memburuk dengan nilai tukar usd yang terus meningkat, meskipun kata-kata ditutup dengan emoji positif.  
alasan klasifikasi: meskipun ada emoji dan ungkapan yang terdengar santai, komentar ini menyiratkan kekecewaan yang dalam terhadap situasi yang dihadapi. emoji ""😁"" dan ""🙏"" digunakan sebagai topeng untuk menutupi rasa putus asa."
Idr yg melemah... Kerna rm menguat vs usd...,"label sentimen: neutral  
makna tersirat (konteks): penjelasan tentang kondisi nilai tukar rupiah yang melemah dibanding usd sebagai akibat penguatan ringgit.  
alasan klasifikasi: komentar ini bersifat informatif dan tidak menunjukkan emosi jelas."
17845,negative
